acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge
1 IPC 1860,"8-426, 8 BLOCK, GALI NO. 17, VIKAS VIHAR, NEW DELHI",2017-01-04,2017-01-05,INTERVENING DAY,OUTER DISTRICT,8174020170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170009,,2017-01-05,RANHOLA,08:06,457/380,22:00,07:00,Theft-house-trespass,Theft
1 IPC 1860,"H.NO 76, SAINIK VIHAR PH-III MOHAN GARDEN UTTAM NAGAR, NEW DELHI",2017-01-04,2017-01-05,INTERVENING DAY,OUTER DISTRICT,8174020170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170010,,2017-01-05,RANHOLA,14:29,457/380,20:00,12:00,Theft-house-trespass,Theft
1 IPC 1860,"H.NO B-QO, GALI NO 5 G-3, SAI ENCLAVE MOHAN GARDEN, NEW DELHI",2017-01-04,2017-01-05,INTERVENING DAY,OUTER DISTRICT,8174020170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170011,,2017-01-05,RANHOLA,18:00,457/380,12:00,12:00,Theft-house-trespass,Theft
1 IPC 1860,"H.NO. E- 2, NANGLI VIHAR, BAPROLA, NEW DELHI",2016-12-25,2017-01-07,INTERVENING DAY,OUTER DISTRICT,8174020170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170012,,2017-01-07,RANHOLA,12:50,457/380,17:00,08:00,Theft-house-trespass,Theft
1 IPC 1860,"H.NO 2, GALI NO. ‘I, VIKAS VIHAR, VIKAS NAGAR, DELHI",2017-01-07,2017-01-07,Saturday,OUTER DISTRICT,8174020170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170013,,2017-01-07,RANHOLA,19:00,380,01:00,06:00,Theft,Theft
1 IPC 1860,"IVRCL LTD STORE, RAJEEV RATAN AWAS BAPROLA, DELHI, PHASE-II",2017-01-07,2017-01-08,INTERVENING DAY,OUTER DISTRICT,8174020170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170014,,2017-01-08,RANHOLA,08:28,457/380,19:30,07:40,Theft-house-trespass,Theft
1 IPC 1860,"RZ D-20, GALI NO 17, CHANCHAL PARK, NEW DELHI",2017-01-08,2017-01-09,INTERVENING DAY,OUTER DISTRICT,8174020170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170016,,2017-01-09,RANHOLA,11:56,457/380,23:00,11:00,Theft-house-trespass,Theft
1 IPC 1860,NEAREBEIJTIITEI'IEWHTRHEFWI,2017-01-09,2017-01-09,Monday,OUTER DISTRICT,8174020170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170017,8,2017-01-09,RANHOLA,23:08,392/34,22:00,22:00,Robbery,Robbery
1 IPC 1860,"H.NO. 0-2/222, 227, GALI NO. 8, NANGLI VIHAR EXTN, BAPROLA, NEW DELHI",2017-01-10,2017-01-11,INTERVENING DAY,OUTER DISTRICT,8174020170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170018,,2017-01-11,RANHOLA,09:50,457/380,21:00,08:00,Theft-house-trespass,Theft
1 IPC 1860,"H.NO 207, DEEPAK VIHAR, NEAR R.P BIRD SCHOOL, VIKAS NAGAR, DELHI",2017-01-10,2017-01-11,INTERVENING DAY,OUTER DISTRICT,8174020170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170021,,2017-01-11,RANHOLA,17:12,380,18:00,10:30,Theft,Theft
1 IPC 1860,"H.NO A-96, GALI NO. 17, PRESS ENCLAVE, VIKAS NAGAR, DELHI",2017-01-11,2017-01-11,Wednesday,OUTER DISTRICT,8174020170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170022,6,2017-01-11,RANHOLA,16:48,380,16:25,16:25,Theft,Theft
1 IPC 1860,"H.NO. 83C, GALI NO. 9, DEEP ENCLAVE, VIKAS NAGAR, NEW DELHI",2017-01-11,2017-01-12,INTERVENING DAY,OUTER DISTRICT,8174020170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170023,,2017-01-12,RANHOLA,13:40,457/380,11:50,11:30,Theft-house-trespass,Theft
1 IPC 1860,"SHOP NO. 4, 25"" RD, SOLANKI MARKET, BAPROLA, DELHI",2017-01-11,2017-01-12,INTERVENING DAY,OUTER DISTRICT,8174020170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170024,,2017-01-12,RANHOLA,11:15,457/380,21:30,10:30,Theft-house-trespass,Theft
1 IPC 1860,"H.NO. 698, KH. NO. 9/8, 9/7, PH-II, KOTLA VIHAR, NEW DELHI",2017-01-06,2017-01-12,INTERVENING DAY,OUTER DISTRICT,8174020170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170025,,2017-01-13,RANHOLA,00:10,457/380,09:00,22:00,Theft-house-trespass,Theft
1 IPC 1860,"H.NO. A-7, GALI NO. 5, SHIV VIHAR, VIKAS NAGAR, NEW DELHI",2017-01-12,2017-01-12,Thursday,OUTER DISTRICT,8174020170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170026,5,2017-01-13,RANHOLA,10:15,363,15:00,15:00,Kidnapping,Kidnapping
1 IPC 1860,"H.NO. 356, GALI NO. 18, B- BLOCK, VIKAS VIHAR, VIKAS NAGAR, NEW DELHI",2017-01-12,2017-01-13,INTERVENING DAY,OUTER DISTRICT,8174020170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170027,,2017-01-13,RANHOLA,15:20,457/380,23:00,08:00,Theft-house-trespass,Theft
1 IPC 1860,"GALI NO. 16, GANDA NALA ROAD, HARPHOOL VIHAR, NEW DELHI",2017-01-13,2017-01-13,Friday,OUTER DISTRICT,8174020170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170028,8,2017-01-14,RANHOLA,00:50,394/34,22:40,22:40,Robbery,Robbery
1 IPC 1860,"H.NO. G-3/104, NEAR RAMU DAIRY, GALI NO. 11, SAI ENCLAVE, MOHAN GARDEN, UTTAM NAGAR, I",2017-01-14,2017-01-14,Saturday,OUTER DISTRICT,8174020170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170029,2,2017-01-14,RANHOLA,10:42,457/380,04:00,04:00,Theft-house-trespass,Theft
1 IPC 1860,"PLOT NO. 333, GALI NO. 10, PRASHANT ENCLAVE, BAPROLA VIHAR, NEW DELHI",2017-01-11,2017-01-11,Wednesday,OUTER DISTRICT,8174020170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174020170030,4,2017-01-15,RANHOLA,15:20,363,11:00,11:00,Kidnapping,Kidnapping
1 IPC 1860,"H NO. RZQ-177, IN FRONT OF GALI, NIHAL VIHAR",2017-01-02,2017-01-02,Monday,OUTER DISTRICT,8174022170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170002,5,2017-01-02,NIHAL VIHAR,16:30,356/379/34,14:30,14:30,Snatching-Theft,Snatching
1 IPC 1860,"A—35, LAXMI PARK, NANGLOI, DELHI",2017-01-04,2017-01-04,Wednesday,OUTER DISTRICT,8174022170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170003,6,2017-01-05,NIHAL VIHAR,00:10,363,16:00,16:00,Kidnapping,Kidnapping
1 IPC 1860,"NEAR MANSA RAM HOSPITAL, MAIN NAJAFGARH NANGLOI ROAD, NIHAL VIHAR",2017-01-05,2017-01-05,Thursday,OUTER DISTRICT,8174022170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170004,3,2017-01-05,NIHAL VIHAR,10:45,279/304A,09:00,09:00,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"BHOLE PYAU CHOWK, LAXMI PARK, NIHAL VIHAR",2017-01-05,2017-01-05,Thursday,OUTER DISTRICT,8174022170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170005,5,2017-01-05,NIHAL VIHAR,16:20,379/356/34,14:45,14:45,Snatching-Theft,Snatching
1 IPC 1860,"GAURAV SHARMA HOUSE, NIHAL VIHAR",2014-04-01,2014-04-30,INTERVENING DAY,OUTER DISTRICT,8174022170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170006,,2017-01-07,NIHAL VIHAR,00:10,376/377,00:00,00:00,Rape-Unnatural offence,Rape
1 IPC 1860,"A—15, SUNDAY BAZAR ROAD, CHANDER VIHAR, NIHAL VIHAR",2017-01-07,2017-01-07,Saturday,OUTER DISTRICT,8174022170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170008,,2017-01-07,NIHAL VIHAR,15:30,381,08:30,10:30,Theft by clerk,Theft by clerk
1 IPC 1860,"IN FRONT OF H. NO. RZ H-89, NIHAL VIHAR",2017-01-07,2017-01-07,Saturday,OUTER DISTRICT,8174022170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170009,3,2017-01-07,NIHAL VIHAR,15:40,323/308/34,07:00,07:30,Causing hurt-culpable homicide,culpable homicide
1 IPC 1860,"NEAR SHIVAM PROPERTY DEALER, NIHAL VIHAR",2017-01-09,2017-01-09,Monday,OUTER DISTRICT,8174022170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170012,5,2017-01-09,NIHAL VIHAR,16:20,279/337,14:09,14:09,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"8-114, 05, DEEPAK VIHAR NILOTHI EXTN, NIHAL VIHAR",2017-01-07,2017-01-07,Saturday,OUTER DISTRICT,8174022170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170013,8,2017-01-09,NIHAL VIHAR,22:15,363,22:30,22:30,Kidnapping,Kidnapping
1 IPC 1860,"MAIN NAZAFGARH ROAD, KRISHNA DHABA, IN FRONT OF MITTAL STEAL, NIHAL VIHAR",2017-01-09,2017-01-09,Monday,OUTER DISTRICT,8174022170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170014,7,2017-01-10,NIHAL VIHAR,00:10,279/338,20:10,20:10,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"PLOT NO. 2, KH. NO. 9/16, YADAV PARK EXNT, KAMRUDDEN NAGAR",,,,OUTER DISTRICT,8174022170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170015,,2017-01-11,NIHAL VIHAR,15:00,287/337,,,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others
1 IPC 1860,"NEAR SHAMSHAN GHAT ROAD, NIHAL VIHAR, DELHI",2017-01-13,2017-01-13,Friday,OUTER DISTRICT,8174022170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170016,7,2017-01-14,NIHAL VIHAR,01:10,279/337,21:30,21:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"IN FRONT OF H. NO A-109, CHANDAN VIHAR, NILOTHI EXTN, NIHAL VIHAR",2017-01-13,2017-01-13,Friday,OUTER DISTRICT,8174022170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170018,7,2017-01-14,NIHAL VIHAR,22:00,308/323/34,21:35,21:35,Causing hurt-culpable homicide,culpable homicide
1 IPC 1860,"IN FRONT OF H.NO. J-10‘IA, ADYAPAK NAGAR, DELHI",2017-01-19,2017-01-19,Thursday,OUTER DISTRICT,8174022170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170020,5,2017-01-19,NIHAL VIHAR,16:55,392/34,13:30,13:30,Robbery,Robbery
1 IPC 1860,"A—3, BACK SIDE HANUMAAN MANDIR, KUNWAR SINGH NAGAR, NIHAL VIHAR",2017-01-20,2017-01-20,Friday,OUTER DISTRICT,8174022170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170022,5,2017-01-20,NIHAL VIHAR,21:45,363,13:00,13:00,Kidnapping,Kidnapping
1 IPC 1860,"NEAR WINE SHOP BRIDGE, NIHAL VIHAR",2017-01-20,2017-01-20,Friday,OUTER DISTRICT,8174022170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170023,8,2017-01-21,NIHAL VIHAR,02:00,279/304A,23:54,23:54,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"G- 345, ADHYAPAK NAGAR, DELHI",2017-01-20,2017-01-20,Friday,OUTER DISTRICT,8174022170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170024,7,2017-01-21,NIHAL VIHAR,08:20,363,19:00,19:00,Kidnapping,Kidnapping
1 IPC 1860,"ON ROAD, IN FRONT OF H.NO 89A, AVCHAL NAGAR, CHANDER VIHAR, DELHI",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174022170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170025,6,2017-01-21,NIHAL VIHAR,19:25,379/356/34,17:15,17:15,Snatching-Theft,Snatching
1 IPC 1860,"H.NO. 30, KH. NO. 34/10 AND 34/11, MEERA KUNJ, NILOTHI EXTN, DELHI",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174022170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170026,6,2017-01-21,NIHAL VIHAR,19:35,188,18:00,18:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. RZG- 164, NIHAL VIHAR, DELHI",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174022170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170027,7,2017-01-21,NIHAL VIHAR,20:15,188,19:15,19:15,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"RZH 270, GALI NO. 3, NIHAL VIHAR",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174022170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170028,7,2017-01-21,NIHAL VIHAR,20:50,188,19:35,19:35,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. G-38, LAXMI PARK, NANGLOI DELHI",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174022170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170029,7,2017-01-21,NIHAL VIHAR,21:10,188,20:00,20:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. 21A, SHIVRAM PARK EXTN II, NILOTHI MOR, DELHI",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174022170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174022170030,7,2017-01-21,NIHAL VIHAR,21:25,188,20:30,20:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H N C 279 AMAN VIHAR, DELHI",2016-12-31,2016-12-31,Saturday,OUTER DISTRICT,8174008170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170004,4,2017-01-01,AMAN VIHAR,17:30,363,12:15,12:15,Kidnapping,Kidnapping
1 IPC 1860,"40 FOOTA ROAD PREM NAGAR 2, DELHI",2017-01-01,2017-01-01,Sunday,OUTER DISTRICT,8174008170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170005,5,2017-01-01,AMAN VIHAR,19:00,324,15:30,15:30,hurt by dangerous weapons,hurt by dangerous weapons
1 IPC 1860,"IN FRONT OF H. NO. H-140, PREM NAGAR-IST DELHI",,,,OUTER DISTRICT,8174008170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170006,,2017-01-02,AMAN VIHAR,12:35,379,,,Theft,Theft
1 IPC 1860,"SHOP NO. 1/2, KHUSHAL SINGH MARKET, MUBARAK PUR ROAD DELHI",,,,OUTER DISTRICT,8174008170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170007,,2017-01-02,AMAN VIHAR,12:50,457/380,,,Theft-house-trespass,Theft
1 IPC 1860,"H. NO. (3-519, AMAN VIHAR DELHI",,,,OUTER DISTRICT,8174008170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170008,,2017-01-02,AMAN VIHAR,14:10,379,,,Theft,Theft
1 IPC 1860,"(3-98, GALI NO 13, DRUM WALI GALI, AMAN VIHAR, DELHI",2017-01-02,2017-01-02,Monday,OUTER DISTRICT,8174008170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170009,5,2017-01-02,AMAN VIHAR,22:45,363,15:00,15:00,Kidnapping,Kidnapping
1 IPC 1860,"KHASRA NO 63-64, BRIJ VIHAR, PREM NAGAR III, DELHI",2017-01-02,2017-01-03,INTERVENING DAY,OUTER DISTRICT,8174008170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170012,,2017-01-03,AMAN VIHAR,16:30,457/380,22:30,11:30,Theft-house-trespass,Theft
1 IPC 1860,"NEAR SAMUNDER PROPERTY OFFICE, ON GALI, VIKASH VIHAR, KIRARI DELHI",2017-01-05,2017-01-05,Thursday,OUTER DISTRICT,8174008170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170016,7,2017-01-05,AMAN VIHAR,21:35,356/379/34,19:30,19:30,Snatching-Theft,Snatching
1 IPC 1860,"A—12, SURAT VIHAR, MUBARAKPUR",2017-01-05,2017-01-06,INTERVENING DAY,OUTER DISTRICT,8174008170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170018,,2017-01-06,AMAN VIHAR,08:50,457/380,00:00,06:00,Theft-house-trespass,Theft
1 IPC 1860,"IN FRONT OF POWER HOUSE, SULTANPURI TERMINAL TO LAKHI RAM PARK, SECTOR 20 ROHINI",2017-01-06,2017-01-06,Friday,OUTER DISTRICT,8174008170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170020,8,2017-01-07,AMAN VIHAR,01:40,279/337,23:15,23:15,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"H N B 104 LAXMI VIHAR, PREM NAGAR 3, DELHI",2017-01-06,2017-01-07,INTERVENING DAY,OUTER DISTRICT,8174008170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170023,,2017-01-07,AMAN VIHAR,10:00,380,23:00,06:00,Theft,Theft
1 IPC 1860,"F 153 NEAR SUNDAY BAZAR CHOWK, AMAN VIHAR, DELHI",2017-01-07,2017-01-07,Saturday,OUTER DISTRICT,8174008170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170025,6,2017-01-07,AMAN VIHAR,18:55,380,16:00,17:30,Theft,Theft
1 IPC 1860,"H NO 35/13, BHAGYA VIHAR, MUBARKPUR, DELHI",2017-01-07,2017-01-08,INTERVENING DAY,OUTER DISTRICT,8174008170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170026,,2017-01-08,AMAN VIHAR,10:10,457/380,22:00,06:30,Theft-house-trespass,Theft
1 IPC 1860,"NEAR DHURV ENCALVE, KACHCHA RASTA KHET SE HOTA HUA, NEAR SECTOR-22 ROHINI, DELHI",2017-01-08,2017-01-08,Sunday,OUTER DISTRICT,8174008170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170027,7,2017-01-08,AMAN VIHAR,22:55,392/34,19:30,19:30,Robbery,Robbery
1 IPC 1860,"H. NO. 0-530, AMAN VIHAR DELHI",,,,OUTER DISTRICT,8174008170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174008170029,,2017-01-09,AMAN VIHAR,07:00,498A/406,,,Criminal breach of trust-domestic abuse,domestic abuse
1 IPC 1860,"PEERAGARHI CHOWK, DELHI",2017-01-01,2017-01-01,Sunday,OUTER DISTRICT,8174023170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170002,7,2017-01-01,MIANWALI NAGAR,21:00,356/379/411,20:05,20:05,Snatching-Theft,Snatching
1 IPC 1860,"PEERAGARHI CHOWK TO MANGOL, PURI ROAD DELHI",2017-01-04,2017-01-04,Wednesday,OUTER DISTRICT,8174023170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170004,8,2017-01-05,MIANWALI NAGAR,06:20,392/365/34,23:30,23:30,Kidnapping-Robbery,Kidnapping
1 IPC 1860,"RED LIGHT GH-6 NEAR, ST MARK SCHOOL PASCHIM VIHAR",2017-01-05,2017-01-05,Thursday,OUTER DISTRICT,8174023170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170006,8,2017-01-06,MIANWALI NAGAR,05:10,363,22:00,22:00,Kidnapping,Kidnapping
1 IPC 1860,"MAIN ROHTAK RD NEAR UDYOG, NAGAR METRO STATION DELHI",,,,OUTER DISTRICT,8174023170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170007,,2017-01-06,MIANWALI NAGAR,09:50,279/337,,,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"H NO 8, T HUTS, UDYOG NAGAR, DELHI",2017-01-06,2017-01-06,Friday,OUTER DISTRICT,8174023170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170008,3,2017-01-06,MIANWALI NAGAR,23:45,363,09:30,09:30,Kidnapping,Kidnapping
1 IPC 1860,"PEERAGARH CHOWK NEAR TOWARDS MANGOLPURI BUS STAND, DELHI",2017-01-07,2017-01-07,Saturday,OUTER DISTRICT,8174023170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170009,5,2017-01-07,MIANWALI NAGAR,19:20,379/34,13:00,13:00,Theft,Theft
1 IPC 1860,"NEAR GATE NO 7,SUNDER VIHAR PASCHIM VIHAR, DELHI",2017-01-09,2017-01-09,Monday,OUTER DISTRICT,8174023170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170010,7,2017-01-09,MIANWALI NAGAR,22:25,356/379,21:00,21:00,Snatching-Theft,Snatching
1 IPC 1860,"VINFRONT OF BOSCO SCHOOL, GH-14, P VIHAR, DELHI",2017-01-11,2017-01-11,Wednesday,OUTER DISTRICT,8174023170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170012,6,2017-01-11,MIANWALI NAGAR,17:30,356/379/34,17:20,17:20,Snatching-Theft,Snatching
1 IPC 1860,"IN FRONT OF NAGIN LAKE APARTT., OUTER RING ROAD P.VIHAR DELHI",2017-01-13,2017-01-13,Friday,OUTER DISTRICT,8174023170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170013,1,2017-01-13,MIANWALI NAGAR,04:50,379/34,03:10,03:10,Theft,Theft
1 IPC 1860,"R-841, JWALA PURI, DELHI",2017-01-12,2017-01-12,Thursday,OUTER DISTRICT,8174023170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170014,7,2017-01-13,MIANWALI NAGAR,20:15,363,21:00,21:00,Kidnapping,Kidnapping
1 IPC 1860,"CORNER DISPENSARY MCD A BLOCK JWALAPURI, DELHI",2017-01-15,2017-01-15,Sunday,OUTER DISTRICT,8174023170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170015,6,2017-01-15,MIANWALI NAGAR,21:10,379/411/34,18:40,18:40,Theft,Theft
1 IPC 1860,"ROAD SIDE NEAR SHOP PARCHOON RAJMANDIR GURU HARI KISHAN NAGA, DELHI",2017-01-15,2017-01-15,Sunday,OUTER DISTRICT,8174023170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170016,7,2017-01-15,MIANWALI NAGAR,21:30,379/427/511,19:30,19:30,Theft-mischief-offences punishable,Theft
1 IPC 1860,"HNO 288 AMBIKA VIHAR PASCHIM VIHAR, DELHI",2017-01-19,2017-01-19,Thursday,OUTER DISTRICT,8174023170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170019,6,2017-01-20,MIANWALI NAGAR,02:15,288/337,18:00,18:00,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others
1 IPC 1860,"PVC MKT JAWLAA PURI DELHI NEAR SAI BABA MANDIR GEES @STTH, DELHI",2017-01-20,2017-01-20,Friday,OUTER DISTRICT,8174023170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170022,6,2017-01-20,MIANWALI NAGAR,19:55,283,18:40,18:40,obstruction by a person,obstruction by a person
1 IPC 1860,"A—172,CAMP NO 4 JWALAPURI, DELHI",2017-01-21,2017-01-21,Saturday,OUTER DISTRICT,8174023170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170025,7,2017-01-21,MIANWALI NAGAR,21:15,188,19:30,19:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"NEAR 0-328, JAWALA PURI, DELHI",2017-01-22,2017-01-22,Sunday,OUTER DISTRICT,8174023170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170026,7,2017-01-22,MIANWALI NAGAR,22:05,420/379/34,21:30,21:30,Theft-cheating,Theft
1 IPC 1860,"SHOKEEN CHOWK SCHOOL 331135 8121, DELHI",2017-01-23,2017-01-23,Monday,OUTER DISTRICT,8174023170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170028,6,2017-01-23,MIANWALI NAGAR,18:30,283,18:00,18:00,obstruction by a person,obstruction by a person
1 IPC 1860,"DDA MKT GH-9 P.VIHAR, DELHI",2017-01-23,2017-01-23,Monday,OUTER DISTRICT,8174023170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174023170029,6,2017-01-23,MIANWALI NAGAR,19:05,283,18:00,18:00,obstruction by a person,obstruction by a person
1 IPC 1860,"H.NO. 695, DICHAON KALAN, NEW DELHI",2015-04-09,2015-04-17,INTERVENING DAY,OUTER DISTRICT,8174018170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174018170002,,2017-01-02,BABA HARIDAS NAGAR,22:45,420,00:00,00:00,cheating,cheating
1 IPC 1860,"IN FRONT OF CRPF CAMP, MAIN JHARODA ROAD, NAJAFGARH NEW DELHI",2017-01-06,2017-01-06,Friday,OUTER DISTRICT,8174018170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174018170004,6,2017-01-06,BABA HARIDAS NAGAR,21:05,279/337,18:15,18:15,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"NANGLOI ROAD, NEAR PETROL PUMP NAJAFGARH",2017-01-13,2017-01-13,Friday,OUTER DISTRICT,8174018170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174018170007,6,2017-01-13,BABA HARIDAS NAGAR,19:00,420,16:30,16:30,cheating,cheating
1 IPC 1860,"JHARODA GANDA NALA SE, PVC MARKET MUNDKA RASTA, JHARODA KALAN",,,,OUTER DISTRICT,8174018170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8174018170008,,2017-01-15,BABA HARIDAS NAGAR,12:20,302,,,murder,murder
