acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge
1 DELHI MUNICIPAL CORPORATION A,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816703206,,,,SOUTH DELHI,8167032170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167032170020,,,MEHRAULI,,461,,,false property acquisuition,false property acquisuition
1 DELHI MUNICIPAL CORPORATION A,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816703206,,,,SOUTH DELHI,8167032170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167032170021,,,MEHRAULI,,461,,,false property acquisuition,false property acquisuition
1 DELHI MUNICIPAL CORPORATION A,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816703206,,,,SOUTH DELHI,8167032170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167032170022,,,MEHRAULI,,461,,,false property acquisuition,false property acquisuition
1 DELHI MUNICIPAL CORPORATION A,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816703206,,,,SOUTH DELHI,8167032170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167032170023,,,MEHRAULI,,461,,,false property acquisuition,false property acquisuition
1 DELHI MUNICIPAL CORPORATION A,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816703205,,,,SOUTH DELHI,8167032170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167032170024,,,MEHRAULI,,461,,,false property acquisuition,false property acquisuition
1 DELHI MUNICIPAL CORPORATION A,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816703205,,,,SOUTH DELHI,8167032170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167032170027,,,MEHRAULI,,461,,,false property acquisuition,false property acquisuition
1 IPC 1860,"21mm, @1331, NEW DELHI",2017-01-10,2017-01-10,Tuesday,SOUTH DELHI,8167057170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167057170010,5,2017-01-11,NEB SARAI,14:20,379,14:45,14:45,Theft,Theft
1 IPC 1860,"IGNOU ROAD, GATE NO .3, SAINIK FARAM 35m, NEW DELHI",2017-01-20,2017-01-20,Friday,SOUTH DELHI,8167057170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167057170026,6,2017-01-20,NEB SARAI,19:50,356/379/34,17:20,17:20,Snatching-Theft,Snatching
1 IPC 1860,"WARD No.16, H-BLOCK, S.J.HOSPITAL",2017-01-03,2017-01-03,Tuesday,SOUTH DELHI,8167047170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167047170002,4,2017-01-03,SAFDARJUNG ENCLAVE,21:15,341/323/34,11:45,11:45,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"H.NO. 181, J BLOCK SAKET 35m",2017-01-08,2017-01-08,Sunday,SOUTH DELHI,8167056170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167056170012,1,2017-01-08,SAKET,08:35,279/337,01:20,01:20,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816701103,,,,SOUTH DELHI,8167011170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167011170021,,,SOUTH CAMPUS,,279/337,13/03/2017,13/03/2017,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,Distance from P.S (am i} g8 sh? Eran): Beat No(EﬁE arr.) : 816705910,,,,SOUTH DELHI,8167059170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170005,,,VASANT VIHAR,,279/337/427,02/01/2017,02/01/2017,Rash driving-endangering safety of others-mischief,Rash driving
1 IPC 1860,"MTNL OFFICE 25 amﬁr gﬁm mn‘, NEW DELHI",2017-01-05,2017-01-05,Thursday,SOUTH DELHI,8167059170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170009,6,2017-01-05,VASANT VIHAR,19:50,379/356/34,16:30,16:30,Snatching-Theft,Snatching
1 IPC 1860,"ﬁTrr THEE? OPPOSITE IIT, OUTER RING ROAD, NEW DELHI",2017-01-12,2017-01-12,Thursday,SOUTH DELHI,8167059170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170019,4,2017-01-12,VASANT VIHAR,17:45,279/337,11:10,11:10,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"LOTUS GARDEN FARM HOUSE, asmnﬁmatgzﬁwﬁ",2017-01-03,2017-01-03,Tuesday,ROHINI,8959004170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170005,4,2017-01-03,ALIPUR,13:05,279/337,11:14,11:14,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"MAIN GTK ROAD, Wﬁﬁl‘rﬁﬂﬁﬁﬁm, ROAD ER Wﬁéﬁ",2017-01-04,2017-01-04,Wednesday,ROHINI,8959004170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170007,7,2017-01-04,ALIPUR,21:20,279/337,19:11,19:11,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"VILL JHANGOLA NO 2, W SFrl'lef HrF-Il iii-g",2017-01-11,2017-01-12,INTERVENING DAY,ROHINI,8959004170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170016,,2017-01-14,ALIPUR,15:10,363,22:00,06:00,Kidnapping,Kidnapping
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 895900402",,,,ROHINI,8959004170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170024,,,ALIPUR,,354(D),28/11/2016,28/11/2016,Stalking,Stalking
1 IPC 1860,FIRSAT FARM HOUSE % amen G.T ROAD 34311133 ﬁwﬁ,2017-01-22,2017-01-22,Sunday,ROHINI,8959004170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170025,1,2017-01-22,ALIPUR,07:00,394/397/34,01:00,01:00,Robbery,Robbery
1 IPC 1860,"SHIRI NIWASHEHI @ﬁ, at}? 30 5 VILL PALLA",2017-01-21,2017-01-21,Saturday,ROHINI,8959004170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170026,4,2017-01-22,ALIPUR,19:10,363,11:00,11:00,Kidnapping,Kidnapping
1 IPC 1860,shamaaévgﬁaﬁiﬁﬁﬁ,2017-01-08,2017-01-08,Sunday,ROHINI,8959001170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170005,3,2017-01-08,BAWANA,10:15,356/379/34,09:05,09:05,Snatching-Theft,Snatching
1 IPC 1860,"T POINT B Er C BLOCK CUT, NEAR CHITRA DHARAM KANTA SEC-2, DSIIDC, BAWANA",,,,ROHINI,8959001170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170011,,2017-01-13,BAWANA,15:10,279/337,,,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): WEST, 4 KM(s) Beat N0(Eﬁ?: arr.) : 895900109",,,,ROHINI,8959001170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170021,,,BAWANA,,376,,,Rape,Rape
1 IPC 1860,"gram am am FE-gg, POOTH KHURD DELHI",2017-01-21,2017-01-21,Saturday,ROHINI,8959001170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170025,7,2017-01-22,BAWANA,07:15,279/337,19:52,19:52,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"{1331 srﬁﬁ W 35 inner, RAMA VIHAR DELHI",2017-01-05,2017-01-05,Thursday,ROHINI,8959003170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170013,7,2017-01-05,BEGUM PUR,21:30,356/379/34,19:30,19:30,Snatching-Theft,Snatching
1 IPC 1860,"PKT-15 % ETFIeI, SEC.24 ROHINI,DELHI",2017-01-05,2017-01-05,Thursday,ROHINI,8959003170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170014,7,2017-01-06,BEGUM PUR,00:05,356/379/34,20:00,20:00,Snatching-Theft,Snatching
1 IPC 1860,"331341321325 maﬁaﬁa 2%! gab-H, BEGUMPUR DELHI",2016-03-29,2016-03-29,Tuesday,ROHINI,8959003170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170015,6,2017-01-06,BEGUM PUR,16:45,380/411,16:00,16:00,Theft,Theft
1 IPC 1860,"um 2%] gob—Fr ETC: amﬁa‘i'c: Foﬁa'a, RAMA VIHAR DELHI",2017-01-07,2017-01-07,Saturday,ROHINI,8959003170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170019,2,2017-01-07,BEGUM PUR,08:15,457/380/411/34,05:15,05:15,Theft-house-trespass,Theft
1 IPC 1860,"trﬁh-a 8/9 Earl-3531 ﬁg SEC.22, ROHINI",2017-01-02,2017-01-02,Monday,ROHINI,8959003170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170024,6,2017-01-09,BEGUM PUR,19:30,279/337,16:30,16:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"H.NO.141CI'Iﬁ1_d21 SEC.24, ROHINI",,,,ROHINI,8959003170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170025,,2017-01-09,BEGUM PUR,19:45,380,,,Theft,Theft
1 IPC 1860,"mﬁaﬁﬁlN FRONT OF ROCK, FIELD SCHOOL A 8 BLOCK SEC 16",2017-01-08,2017-01-08,Sunday,ROHINI,8959007170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170011,,2017-01-08,KN KATJU MARG,23:15,379,13:50,23:00,Theft,Theft
1 IPC 1860,mﬁgﬁmﬁﬁmﬁfof,2017-01-03,2017-01-03,Tuesday,ROHINI,8959007170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170016,7,2017-01-10,KN KATJU MARG,18:50,323/341/427/34,21:00,21:00,Causing hurt-mischief-wrong restraint,Causing hurt-mischief-wrong restraint
1 IPC 1860,"Ewﬁann IN FRONT OF SHOP, NO A 2/73 SEC 17 ROHINI",2017-01-14,2017-01-14,Saturday,ROHINI,8959007170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170021,,2017-01-14,KN KATJU MARG,16:50,379/34,14:55,16:35,Theft,Theft
1 IPC 1860,"T:iz-SHOP NO. 2, KHASRA NO. 325/1 ,, RITHALA ROAD, SHAHBAD DAULATPUR DELHI",2017-01-14,2017-01-15,INTERVENING DAY,ROHINI,8959007170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170022,,2017-01-15,KN KATJU MARG,07:50,457/380,20:30,05:45,Theft-house-trespass,Theft
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): NORTH-WEST, 5 KM(s) Beat N0(Eﬁ?: arr.) : 895900707",,,,ROHINI,8959007170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170025,".Iu‘I'I“Ih'//

DAV",,KN KATJU MARG,,376/376D/506/34,05/11/2016,17/01/2017,Criminal intimidation-Rape,Rape
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): SOUTH, 5 KM(s) Beat N0(Eﬁ?: arr.) : 895900710",,,,ROHINI,8959007170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170028,,,KN KATJU MARG,,354/354(A)/354(D).,19/01/2017,19/01/2017,Stalking-sexual harrasement,sexual harrasement
1 IPC 1860,"SHANI MANDIR, KE ﬁﬁcﬁm, EIEI'HTHET, DELHI",2017-01-02,2017-01-02,Monday,ROHINI,8959005170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170008,4,2017-01-02,NARELA,14:15,308/34,10:00,10:00,culpable homicide,culpable homicide
1 IPC 1860,"H.NO.656, PKT-11g3m grﬁ'zn % 11mm an em Fl'cﬁFfl",2017-01-01,2017-01-01,Sunday,ROHINI,8959005170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170013,8,2017-01-03,NARELA,20:20,363,22:00,22:00,Kidnapping,Kidnapping
1 IPC 1860,mmﬁmﬁgaErMﬁaﬁmaﬁmgﬁm,2017-01-05,2017-01-05,Thursday,ROHINI,8959005170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170019,1,2017-01-05,NARELA,05:35,392/397/411/34,03:45,03:45,Robbery-Theft,Robbery
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 895900509",,,,ROHINI,8959005170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170023,,,NARELA,,328/376,06/09/2016,06/09/2018,Rape,Rape
1 IPC 1860,"mar—amaarm, mmm%mﬁ, NARELA DELHI",2017-01-06,2017-01-06,Friday,ROHINI,8959005170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170030,2,2017-01-08,NARELA,21:20,279/337,05:30,05:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"SARVODA VIDHALYA aﬁr val-gig, awﬁ ﬁg :10 6 W, ﬁwﬁ",2017-01-07,2017-01-07,Saturday,ROHINI,8959011170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959011170004,8,2017-01-08,NORTH ROHINI,13:50,356/379/34,23:30,23:30,Snatching-Theft,Snatching
1 IPC 1860,"DDAOFFICEaamnﬁ,Wnazﬁ1mﬁ,ﬁzra8ﬁ%uﬁﬁwﬁ",2017-01-09,2017-01-09,Monday,ROHINI,8959011170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959011170006,7,2017-01-10,NORTH ROHINI,00:30,356/379/34,21:15,21:15,Snatching-Theft,Snatching
1 IPC 1860,"RAUNAK CYCLE, NEAR 24x7, SEC-8, ROHINI DELHI",2017-01-15,2017-01-15,Sunday,ROHINI,8959011170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959011170013,5,2017-01-15,NORTH ROHINI,16:45,356/379/34,15:30,15:30,Snatching-Theft,Snatching
1 IPC 1860,"FIRE BIRGADE RED LIGHT, wmammmagm, Maw , ﬁwﬁ",2017-01-15,2017-01-15,Sunday,ROHINI,8959011170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959011170016,4,2017-01-16,NORTH ROHINI,16:00,279/337,10:45,10:45,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"SEC-6 Er 7 DIVIDING ROAD, NEAR AYODHAYA CHOWK, IN FRONT OF A—1,SEC-6 ROHINI",2017-01-21,2017-01-21,Saturday,ROHINI,8959011170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959011170029,7,2017-01-21,NORTH ROHINI,22:45,356/379/34,20:30,20:30,Snatching-Theft,Snatching
1 IPC 1860,"A2/17 25 agnﬁﬁ ﬁg SECTOR 11, ROHINI DELHI",2017-01-08,2017-01-08,Sunday,ROHINI,8959008170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959008170010,7,2017-01-08,PRASHANT VIHAR,21:25,356/379/34,19:15,19:15,Snatching-Theft,Snatching
1 IPC 1860,"@mTk—vﬁ MCD PRIMARY SCHOOL, BADLI VILLAGE,",2017-01-03,2017-01-03,Tuesday,ROHINI,8959006170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170004,5,2017-01-03,SAMAIPUR BADLI,17:50,323/336/427/506,14:00,14:00,Causing hurt-Criminal intimidation-endangering safety of others-mischief,Others
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): NORTH-WEST Beat N0(Eﬁ?: arr.) : 895900610",,,,ROHINI,8959006170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170005,,,SAMAIPUR BADLI,,354/354(A)/354(B)J,03/01/2017,03/01/2017,sexual harrasement,sexual harrasement
1 IPC 1860,"WA-63%mnﬁ,amaﬁza,WEo—aﬁl",2017-01-08,2017-01-08,Sunday,ROHINI,8959006170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170017,2,2017-01-08,SAMAIPUR BADLI,08:20,279/336,06:00,06:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"f1: GTK ROAD, mwmm",,,,ROHINI,8959006170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170019,,2017-01-08,SAMAIPUR BADLI,20:50,279/304A,,,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"MCD am 13383: 2W, %mﬁmdﬁ1m Eﬁtﬁ, MCD COLONY DELHI.",2017-01-10,2017-01-10,Tuesday,ROHINI,8959006170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170024,4,2017-01-10,SAMAIPUR BADLI,11:45,379,10:00,10:00,Theft,Theft
1 IPC 1860,"B-1%018ﬁ%0ﬁ,ﬁa—aﬁ35mﬁ awn:",,,,ROHINI,8959006170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170028,,2017-01-11,SAMAIPUR BADLI,02:50,356/379,,,Snatching-Theft,Snatching
1 IPC 1860,"naﬁao 9,,%aa§%mﬁﬁég,,mgtﬁﬁﬁ%mﬁl",2017-01-11,2017-01-11,Wednesday,ROHINI,8959006170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170029,1,2017-01-11,SAMAIPUR BADLI,10:45,379,03:00,03:20,Theft,Theft
1 IPC 1860,"W3 3 776, E11413; m’a BOX FACTORY DELH",2017-01-10,2017-01-10,Tuesday,ROHINI,8959006170031.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170031,5,2017-01-11,SAMAIPUR BADLI,14:55,287/337,14:00,14:00,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others
1 IPC 1860,":maﬁ FLYOVER in} 211?; m, Wants“? SIDE GT ROAD :ﬁaa",2017-01-11,2017-01-11,Wednesday,ROHINI,8959006170032.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959006170032,5,2017-01-11,SAMAIPUR BADLI,17:05,379/34,13:40,13:40,Theft,Theft
1 IPC 1860,"SECTOR 28 ROHINI CNG PUMP 3f 34TH 111$, DELHI",2017-01-02,2017-01-02,Monday,ROHINI,8959002170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170002,5,2017-01-02,SHAHBAD DAIRY,17:05,392/411/34,14:00,14:00,Robbery-Theft,Robbery
1 IPC 1860,"gs m ﬁg, W RED LIGHT, DELHI",2017-01-05,2017-01-05,Thursday,ROHINI,8959002170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170009,3,2017-01-05,SHAHBAD DAIRY,14:40,323/341,09:00,09:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,NEARﬁagﬁrﬁmﬁTﬁaunﬁwﬁ,2017-01-06,2017-01-06,Friday,ROHINI,8959002170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170012,4,2017-01-06,SHAHBAD DAIRY,11:55,279/337,10:24,10:24,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,anuﬁawmwrﬁraﬁﬁguaoam,2017-01-12,2017-01-12,Thursday,ROHINI,8959002170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170021,6,2017-01-12,SHAHBAD DAIRY,18:45,392/34,16:10,16:10,Robbery,Robbery
1 IPC 1860,W$W$Wﬂﬁﬁﬁmmﬁﬁa§iﬁwﬁ,2017-01-13,2017-01-13,Friday,ROHINI,8959002170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170024,5,2017-01-13,SHAHBAD DAIRY,17:15,356/379/34,15:45,15:45,Snatching-Theft,Snatching
1 IPC 1860,"Mmﬁgﬁmw PH II C BLOCK METRO VIHAR, HOLAMBI KALAN, DILHI",2017-01-14,2017-01-14,Saturday,ROHINI,8959002170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170025,5,2017-01-14,SHAHBAD DAIRY,17:25,323/341,13:00,13:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"Emmiﬁﬁaoﬂm, DELHI",,,,ROHINI,8959002170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959002170028,,2017-01-16,SHAHBAD DAIRY,19:55,323/341/509/34,,,Causing hurt-sexual harrasement-wrong restraint,sexual harrasement
1 IPC 1860,"POCKET 1 SEC-24, IN FRONT OF HANUMAN MANDIR, BUDH VIHAR PH-Il, DELHI",2017-01-01,2017-01-01,Sunday,ROHINI,8959009170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959009170004,4,2017-01-01,VIJAY VIHAR,14:40,379,11:00,11:05,Theft,Theft
1 IPC 1860,"IN FRONT OF NAGPAL PROPERTY DEALER, 40 FOOTA ROAD, VIJAY VIHAR PH-Il, DELHI",2017-01-03,2017-01-03,Tuesday,ROHINI,8959009170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959009170017,8,2017-01-04,VIJAY VIHAR,16:10,379,22:15,22:15,Theft,Theft
1 IPC 1860,"H.NO. F-54/55, VIJAY VIHAR PH-l, DELHI",2016-12-29,2016-12-29,Thursday,ROHINI,8959009170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959009170021,6,2017-01-05,VIJAY VIHAR,21:50,363,16:00,16:00,Kidnapping,Kidnapping
1 IPC 1860,"W$mﬁﬁﬁﬁgmm,ﬁmﬁaaﬁwﬁ",2017-01-07,2017-01-07,Saturday,ROHINI,8959009170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959009170026,3,2017-01-07,VIJAY VIHAR,11:30,379/34,09:30,09:30,Theft,Theft
1 IPC 1860,"WHO 359ATIFrﬁHO 3 Marc: WWW EXT, DELHI",2016-12-17,2016-12-17,Saturday,CRIME BRANCH,8175001170052.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8175001170052,3,2017-04-07,CRIME BRANCH,17:50,419/420/467/468/4,09:00,09:00,cheating,cheating
1 IPC 1860,"DEWAN HOUSING FINANCE CORPORATION LTD, UNIT NO 400 PLOT NO A 9, GD ITL NORTH EX TOWER

LII—TA II nIIl-IIIAHIIHI Aﬂf— LII—lﬂlnl—IIII",2013-04-27,2017-02-13,INTERVENING DAY,EOW,8956001170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8956001170026,,2017-02-13,ECONOMIC OFFENCES WING,14:30,420/12OB,00:00,00:00,cheating,cheating
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 895600100",,,,EOW,8956001170044.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8956001170044,".Iu‘I'I“Ih'//

DAV",,ECONOMIC OFFENCES WING,,406/409/420/467/4,01/01/2009,22/03/2017,Criminal breach of trust-cheating,Criminal breach of trust-cheating
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 895600100",,,,EOW,8956001170049.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8956001170049,".Iu‘I'I“Ih'//

DAV",,ECONOMIC OFFENCES WING,,406/420,01/08/2016,28/03/2017,Criminal breach of trust-cheating,Criminal breach of trust-cheating
1 IPC 1860,"RANI JHANSI RAOD, AZAD MARKET RED LIGHT TO PUL BANGASH ROAD, NEAR AZAD MARKET CHOWK

nl—IIII n",2017-01-21,2017-01-21,Saturday,NORTH,8166004170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166004170002,1,2017-01-21,BARA HINDU RAO,03:05,279/304A,00:01,00:01,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"H.NO. 170, GALI No.8, RAMESH TYAGI COLONY, JHARODA, BURARI, DELHI",2016-08-23,2016-08-23,Tuesday,NORTH,8166052170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166052170009,1,2017-01-05,BURARI,20:00,452/325/506/34,00:30,00:30,Criminal intimidation-grievous hurt-house-trespass,house-trespass
1 IPC 1860,"KH NO 2/23, GALI No.6, POLICE COLONY, BURARI DELHI",2017-01-21,2017-01-21,Saturday,NORTH,8166052170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166052170024,1,2017-01-21,BURARI,03:50,186/353/332,00:45,00:45,Disobedience to pub. Serv. Order-hurting public servant,Disobedience to pub. Serv. Order-hurting public servant
1 IPC 1860,"NEAR JAIPURIA SCHOOL, Wﬁg‘ﬁﬁgﬁ Wit RAJPUR ROAD, CIVIL LINES DELHI, 110054",2017-01-07,2017-01-07,Saturday,NORTH,8166007170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166007170007,8,2017-01-08,CIVIL LINES,00:30,279/427,22:00,22:00,Rash driving-mischief,Rash driving
1 IPC 1860,Rmmzlwﬁﬁﬁg,2017-01-13,2017-01-13,Friday,NORTH,8166007170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166007170012,4,2017-01-13,CIVIL LINES,10:05,279/337,10:05,10:05,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"GATE No.3, VIDHAN SABHA METRO STATION, NEAR THANA CIVIL LINES",2017-01-15,2017-01-15,Sunday,NORTH,8166007170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166007170016,6,2017-01-15,CIVIL LINES,21:30,379/34,18:10,18:10,Theft,Theft
1 IPC 1860,Distance from P.S (211010 g8 30? Eran): Beat No(EﬁE arr.) : 816600701,,,,NORTH,8166007170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166007170025,,,CIVIL LINES,,279,27/01/2017,27/01/2017,Rash driving,Rash driving
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 816602408",,,,NORTH,8166024170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166024170002,,,GULABI BAGH,,354/341[506/509/3,01/01/2017,01/01/2017,sexual harrasement,sexual harrasement
1 IPC 1860,"ROAD NO 40, UNDER RAILWAY BRIDGE, NEAR METRO PILLAR No.92",2017-01-15,2017-01-15,Sunday,NORTH,8166024170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166024170006,5,2017-01-15,GULABI BAGH,17:45,279/337,15:15,15:15,Rash driving-endangering safety of others,Rash driving
